"Date","Workout name","Exercise","Set","Weight","Reps","Distance","Duration","Measurement unit","Notes"
"2026-04-10 15:29:53","Qui","Elevação unilateral na polia","2","2","10","","","kg",
"2026-04-10 15:29:53","Qui","Elevação unilateral na polia","3","2","10","","","kg",
"2026-04-10 15:29:53","Qui","Voador inverso","1","7","11","","","kg",
"2026-04-10 15:29:53","Qui","Voador inverso","2","7","10","","","kg",
"2026-04-10 15:29:53","Qui","Voador inverso","3","7","10","","","kg",
"2026-04-13 17:45:58","Seg","Supino reto com barra","1","25","12","","","kg",
"2026-04-13 17:45:58","Seg","Supino reto com barra","2","30","10","","","kg",
"2026-04-13 17:45:58","Seg","Supino reto com barra","3","30","10","","","kg",
"2026-04-13 17:45:58","Seg","Supino inclinado com halteres","1","14","11","","","kg",
"2026-04-13 17:45:58","Seg","Supino inclinado com halteres","2","14","10","","","kg",
"2026-04-13 17:45:58","Seg","Supino inclinado com halteres","3","14","10","","","kg",
"2026-04-13 17:45:58","Seg","Desenvolvimento Máquina ","1","10","10","","","kg",
"2026-04-13 17:45:58","Seg","Desenvolvimento Máquina ","2","10","10","","","kg",
"2026-04-13 17:45:58","Seg","Desenvolvimento Máquina ","3","10","10","","","kg",
"2026-04-13 17:45:58","Seg","Elevação lateral com halteres","1","9","12","","","kg",
"2026-04-13 17:45:58","Seg","Elevação lateral com halteres","2","9","12","","","kg",
"2026-04-13 17:45:58","Seg","Elevação lateral com halteres","3","9","11","","","kg",
"2026-04-13 17:45:58","Seg","Elevação lateral com halteres","4","9","12","","","kg",
"2026-04-13 17:45:58","Seg","Tríceps pulley na polia alta","1","8","13","","","kg",
"2026-04-13 17:45:58","Seg","Tríceps pulley na polia alta","2","8","12","","","kg",
"2026-04-13 17:45:58","Seg","Tríceps pulley na polia alta","3","8","11","","","kg",
"2026-04-13 17:45:58","Seg","Tríceps pulley na polia alta","4","8","9","","","kg",
"2026-04-14 16:19:32","Ter","Remada alta com barra","1","35","12","","","kg",
"2026-04-14 16:19:32","Ter","Remada alta com barra","2","35","12","","","kg",
"2026-04-14 16:19:32","Ter","Remada alta com barra","3","35","12","","","kg",
"2026-04-14 16:19:32","Ter","Remada na polia sentado","1","11","12","","","kg",
"2026-04-14 16:19:32","Ter","Remada na polia sentado","2","11","11","","","kg",
"2026-04-14 16:19:32","Ter","Remada na polia sentado","3","11","11","","","kg",
"2026-04-14 16:19:32","Ter","Remada unilateral com halter","1","18","11","","","kg",
"2026-04-14 16:19:32","Ter","Remada unilateral com halter","2","18","10","","","kg",
"2026-04-14 16:19:32","Ter","Remada unilateral com halter","3","18","10","","","kg",
"2026-04-14 16:19:32","Ter","Remada unilateral com halter","4","18","10","","","kg",
"2026-04-14 16:19:32","Ter","Voador inverso","1","7","10","","","kg",
"2026-04-14 16:19:32","Ter","Voador inverso","2","7","10","","","kg",
"2026-04-14 16:19:32","Ter","Voador inverso","3","7","10","","","kg",
"2026-04-14 16:19:32","Ter","Voador inverso","4","7","10","","","kg",
"2026-04-14 16:19:32","Ter","Rosca direta na polia","1","7","12","","","kg",
"2026-04-14 16:19:32","Ter","Rosca direta na polia","2","7","11","","","kg",
"2026-04-14 16:19:32","Ter","Rosca direta na polia","3","7","9","","","kg",
"2026-04-14 16:19:32","Ter","Rosca direta na polia","4","7","9","","","kg",
"2026-04-16 16:17:40","Qua","Agachamento hack na máquina","1","60","10","","","kg",
"2026-04-16 16:17:40","Qua","Agachamento hack na máquina","2","60","10","","","kg",
"2026-04-16 16:17:40","Qua","Agachamento hack na máquina","3","60","10","","","kg",
"2026-04-16 16:17:40","Qua","Leg press","1","180","12","","","kg",
"2026-04-16 16:17:40","Qua","Leg press","2","180","12","","","kg",
"2026-04-16 16:17:40","Qua","Leg press","3","180","12","","","kg",
"2026-04-16 16:17:40","Qua","Leg press","4","180","12","","","kg",
"2026-04-16 16:17:40","Qua","Leg press","5","180","13","","","kg",
"2026-04-16 16:17:40","Qua","Extensão de pernas","1","65","10","","","kg",
"2026-04-16 16:17:40","Qua","Extensão de pernas","2","45","9","","","kg",
"2026-04-16 16:17:40","Qua","Extensão de pernas","3","65","10","","","kg",
"2026-04-16 16:17:40","Qua","Extensão de pernas","4","45","9","","","kg",
"2026-04-16 16:17:40","Qua","Extensão de pernas","5","65","10","","","kg",
"2026-04-16 16:17:40","Qua","Extensão de pernas","6","45","8","","","kg",
"2026-04-16 16:17:40","Qua","Flexão de pernas deitado","1","35","11","","","kg",
"2026-04-16 16:17:40","Qua","Flexão de pernas deitado","2","35","10","","","kg",
"2026-04-16 16:17:40","Qua","Flexão de pernas deitado","3","35","9","","","kg",
"2026-04-16 16:17:40","Qua","Flexão de pernas deitado","4","35","8","","","kg",
"2026-04-16 16:17:40","Qua","Panturrilha no leg press","1","100","16","","","kg",
"2026-04-16 16:17:40","Qua","Panturrilha no leg press","2","100","15","","","kg",
"2026-04-16 16:17:40","Qua","Panturrilha no leg press","3","100","15","","","kg",
"2026-04-16 16:17:40","Qua","Panturrilha no leg press","4","100","14","","","kg",
"2026-04-16 16:17:40","Qua","Panturrilha no leg press","5","100","14","","","kg",
"2026-04-17 15:56:28","Qui","Supino inclinado com halteres","1","18","12","","","kg",
"2026-04-17 15:56:28","Qui","Supino inclinado com halteres","2","18","11","","","kg",
"2026-04-17 15:56:28","Qui","Supino inclinado com halteres","3","18","11","","","kg",
"2026-04-17 15:56:28","Qui","Remada curvada com barra","1","40","11","","","kg",
"2026-04-17 15:56:28","Qui","Remada curvada com barra","2","40","11","","","kg",
"2026-04-17 15:56:28","Qui","Remada curvada com barra","3","40","10","","","kg",
"2026-04-17 15:56:28","Qui","Elevação frontal com halteres","1","8","12","","","kg",
"2026-04-17 15:56:28","Qui","Elevação frontal com halteres","2","8","12","","","kg",
"2026-04-17 15:56:28","Qui","Elevação frontal com halteres","3","8","12","","","kg",
"2026-04-17 15:56:28","Qui","Elevação unilateral na polia","1","2","10","","","kg",
"2026-04-17 15:56:28","Qui","Elevação unilateral na polia","2","2","10","","","kg",
"2026-04-17 15:56:28","Qui","Elevação unilateral na polia","3","2","10","","","kg",
"2026-04-17 15:56:28","Qui","Voador inverso","1","7","10","","","kg",
"2026-04-17 15:56:28","Qui","Voador inverso","2","7","10","","","kg",
"2026-04-17 15:56:28","Qui","Voador inverso","3","7","11","","","kg",
"2026-04-20 17:01:13","Seg","Supino reto com barra","1","25","12","","","kg",
"2026-04-20 17:01:13","Seg","Supino reto com barra","2","30","10","","","kg",
"2026-04-20 17:01:13","Seg","Supino reto com barra","3","30","9","","","kg",
"2026-04-20 17:01:13","Seg","Supino inclinado com halteres","1","14","11","","","kg",
"2026-04-20 17:01:13","Seg","Supino inclinado com halteres","2","14","10","","","kg",
"2026-04-20 17:01:13","Seg","Supino inclinado com halteres","3","14","10","","","kg",
"2026-04-20 17:01:13","Seg","Desenvolvimento Máquina ","1","10","12","","","kg",
"2026-04-20 17:01:13","Seg","Desenvolvimento Máquina ","2","10","10","","","kg",
"2026-04-20 17:01:13","Seg","Desenvolvimento Máquina ","3","10","10","","","kg",
"2026-04-20 17:01:13","Seg","Elevação lateral com halteres","1","9","11","","","kg",
"2026-04-20 17:01:13","Seg","Elevação lateral com halteres","2","9","11","","","kg",
"2026-04-20 17:01:13","Seg","Elevação lateral com halteres","3","9","11","","","kg",
"2026-04-20 17:01:13","Seg","Elevação lateral com halteres","4","9","11","","","kg",
"2026-04-20 17:01:13","Seg","Tríceps pulley na polia alta","1","8","12","","","kg",
"2026-04-20 17:01:13","Seg","Tríceps pulley na polia alta","2","8","12","","","kg",
"2026-04-20 17:01:13","Seg","Tríceps pulley na polia alta","3","8","10","","","kg",
"2026-04-20 17:01:13","Seg","Tríceps pulley na polia alta","4","8","9","","","kg",
"2026-04-22 16:57:24","Ter","Remada alta com barra","1","40","10","","","kg",
"2026-04-22 16:57:24","Ter","Remada alta com barra","2","40","10","","","kg",
"2026-04-22 16:57:24","Ter","Remada alta com barra","3","40","10","","","kg",
"2026-04-22 16:57:24","Ter","Remada na polia sentado","1","11","10","","","kg",
"2026-04-22 16:57:24","Ter","Remada na polia sentado","2","11","10","","","kg",
"2026-04-22 16:57:24","Ter","Remada na polia sentado","3","11","10","","","kg",
"2026-04-22 16:57:24","Ter","Remada unilateral com halter","1","18","12","","","kg",
"2026-04-22 16:57:24","Ter","Remada unilateral com halter","2","20","11","","","kg",
"2026-04-22 16:57:24","Ter","Remada unilateral com halter","3","20","10","","","kg",
"2026-04-22 16:57:24","Ter","Remada unilateral com halter","4","20","10","","","kg",
"2026-04-22 16:57:24","Ter","Voador inverso","1","7","11","","","kg",
"2026-04-22 16:57:24","Ter","Voador inverso","2","7","11","","","kg",
"2026-04-22 16:57:24","Ter","Voador inverso","3","7","11","","","kg",
"2026-04-22 16:57:24","Ter","Voador inverso","4","7","11","","","kg",
"2026-04-22 16:57:24","Ter","Rosca direta na polia","1","7","12","","","kg",
"2026-04-22 16:57:24","Ter","Rosca direta na polia","2","7","10","","","kg",
"2026-04-22 16:57:24","Ter","Rosca direta na polia","3","7","9","","","kg",
"2026-04-22 16:57:24","Ter","Rosca direta na polia","4","7","9","","","kg",
"2026-04-23 16:10:49","Qua","Agachamento hack na máquina","1","60","10","","","kg",
"2026-04-23 16:10:49","Qua","Agachamento hack na máquina","2","60","10","","","kg",
"2026-04-23 16:10:49","Qua","Agachamento hack na máquina","3","60","10","","","kg",
"2026-04-23 16:10:49","Qua","Leg press","1","180","12","","","kg",
"2026-04-23 16:10:49","Qua","Leg press","2","180","12","","","kg",
"2026-04-23 16:10:49","Qua","Leg press","3","180","12","","","kg",
"2026-04-23 16:10:49","Qua","Leg press","4","180","12","","","kg",
"2026-04-23 16:10:49","Qua","Leg press","5","180","13","","","kg",
"2026-04-23 16:10:49","Qua","Extensão de pernas","1","65","10","","","kg",
"2026-04-23 16:10:49","Qua","Extensão de pernas","2","45","10","","","kg",
"2026-04-23 16:10:49","Qua","Extensão de pernas","3","65","10","","","kg",
"2026-04-23 16:10:49","Qua","Extensão de pernas","4","45","9","","","kg",
"2026-04-23 16:10:49","Qua","Extensão de pernas","5","65","10","","","kg",
"2026-04-23 16:10:49","Qua","Extensão de pernas","6","45","8","","","kg",
"2026-04-23 16:10:49","Qua","Flexão de pernas deitado","1","35","11","","","kg",
"2026-04-23 16:10:49","Qua","Flexão de pernas deitado","2","35","10","","","kg",
"2026-04-23 16:10:49","Qua","Flexão de pernas deitado","3","35","9","","","kg",
"2026-04-23 16:10:49","Qua","Flexão de pernas deitado","4","35","8","","","kg",
"2026-04-23 16:10:49","Qua","Panturrilha no leg press","1","100","16","","","kg",
"2026-04-23 16:10:49","Qua","Panturrilha no leg press","2","100","15","","","kg",
"2026-04-23 16:10:49","Qua","Panturrilha no leg press","3","100","15","","","kg",
"2026-04-23 16:10:49","Qua","Panturrilha no leg press","4","100","14","","","kg",
"2026-04-23 16:10:49","Qua","Panturrilha no leg press","5","100","14","","","kg",
"2026-04-27 18:10:10","Seg","Supino reto com barra","1","25","13","","","kg",
"2026-04-27 18:10:10","Seg","Supino reto com barra","2","30","10","","","kg",
"2026-04-27 18:10:10","Seg","Supino reto com barra","3","30","11","","","kg",
"2026-04-27 18:10:10","Seg","Supino inclinado com halteres","1","14","11","","","kg",
"2026-04-27 18:10:10","Seg","Supino inclinado com halteres","2","14","10","","","kg",
"2026-04-27 18:10:10","Seg","Supino inclinado com halteres","3","14","10","","","kg",
"2026-04-27 18:10:10","Seg","Desenvolvimento Máquina ","1","10","10","","","kg",
"2026-04-27 18:10:10","Seg","Desenvolvimento Máquina ","2","10","10","","","kg",
"2026-04-27 18:10:10","Seg","Desenvolvimento Máquina ","3","10","10","","","kg",
"2026-04-27 18:10:10","Seg","Elevação lateral com halteres","1","9","13","","","kg",
"2026-04-27 18:10:10","Seg","Elevação lateral com halteres","2","9","11","","","kg",
"2026-04-27 18:10:10","Seg","Elevação lateral com halteres","3","9","11","","","kg",
"2026-04-27 18:10:10","Seg","Elevação lateral com halteres","4","9","11","","","kg",
"2026-04-27 18:10:10","Seg","Tríceps pulley na polia alta","1","8","10","","","kg",
"2026-04-27 18:10:10","Seg","Tríceps pulley na polia alta","2","8","10","","","kg",
"2026-04-27 18:10:10","Seg","Tríceps pulley na polia alta","3","8","9","","","kg",
"2026-04-27 18:10:10","Seg","Tríceps pulley na polia alta","4","8","8","","","kg",
"2026-04-29 16:41:55","Ter","Remada alta com barra","1","40","10","","","kg",
"2026-04-29 16:41:55","Ter","Remada alta com barra","2","40","10","","","kg",
"2026-04-29 16:41:55","Ter","Remada alta com barra","3","40","10","","","kg",
"2026-04-29 16:41:55","Ter","Remada na polia sentado","1","11","12","","","kg",
"2026-04-29 16:41:55","Ter","Remada na polia sentado","2","11","11","","","kg",
"2026-04-29 16:41:55","Ter","Remada na polia sentado","3","11","11","","","kg",
"2026-04-29 16:41:55","Ter","Remada unilateral com halter","1","20","10","","","kg",
"2026-04-29 16:41:55","Ter","Remada unilateral com halter","2","18","10","","","kg",
"2026-04-29 16:41:55","Ter","Remada unilateral com halter","3","18","10","","","kg",
"2026-04-29 16:41:55","Ter","Remada unilateral com halter","4","18","10","","","kg",
"2026-04-29 16:41:55","Ter","Voador inverso","1","7","10","","","kg",
"2026-04-29 16:41:55","Ter","Voador inverso","2","7","11","","","kg",
"2026-04-29 16:41:55","Ter","Voador inverso","3","7","11","","","kg",
"2026-04-29 16:41:55","Ter","Voador inverso","4","7","11","","","kg",
"2026-04-29 16:41:55","Ter","Rosca direta na polia","1","7","12","","","kg",
"2026-04-29 16:41:55","Ter","Rosca direta na polia","2","7","10","","","kg",
"2026-04-29 16:41:55","Ter","Rosca direta na polia","3","7","9","","","kg",
"2026-04-29 16:41:55","Ter","Rosca direta na polia","4","7","9","","","kg",
"2026-04-30 16:39:41","Qua","Agachamento hack na máquina","1","60","10","","","kg",
"2026-04-30 16:39:41","Qua","Agachamento hack na máquina","2","60","10","","","kg",
"2026-04-30 16:39:41","Qua","Agachamento hack na máquina","3","60","10","","","kg",
"2026-04-30 16:39:41","Qua","Leg press","1","180","12","","","kg",
"2026-04-30 16:39:41","Qua","Leg press","2","180","12","","","kg",
"2026-04-30 16:39:41","Qua","Leg press","3","180","12","","","kg",
"2026-04-30 16:39:41","Qua","Leg press","4","180","12","","","kg",
"2026-04-30 16:39:41","Qua","Leg press","5","180","12","","","kg",
"2026-04-30 16:39:41","Qua","Extensão de pernas","1","65","10","","","kg",
"2026-04-30 16:39:41","Qua","Extensão de pernas","2","45","9","","","kg",
"2026-04-30 16:39:41","Qua","Extensão de pernas","3","65","10","","","kg",
"2026-04-30 16:39:41","Qua","Extensão de pernas","4","45","9","","","kg",
"2026-04-30 16:39:41","Qua","Extensão de pernas","5","65","10","","","kg",
"2026-04-30 16:39:41","Qua","Extensão de pernas","6","45","8","","","kg",
"2026-04-30 16:39:41","Qua","Flexão de pernas deitado","1","35","10","","","kg",
"2026-04-30 16:39:41","Qua","Flexão de pernas deitado","2","35","10","","","kg",
"2026-04-30 16:39:41","Qua","Flexão de pernas deitado","3","35","10","","","kg",
"2026-04-30 16:39:41","Qua","Flexão de pernas deitado","4","35","9","","","kg",
"2026-04-30 16:39:41","Qua","Panturrilha no leg press","1","100","16","","","kg",
"2026-04-30 16:39:41","Qua","Panturrilha no leg press","2","100","15","","","kg",
"2026-04-30 16:39:41","Qua","Panturrilha no leg press","3","100","14","","","kg",
"2026-04-30 16:39:41","Qua","Panturrilha no leg press","4","100","13","","","kg",
"2026-04-30 16:39:41","Qua","Panturrilha no leg press","5","100","14","","","kg",
"2026-05-05 16:23:43","Seg","Supino reto com barra","1","30","10","","","kg",
"2026-05-05 16:23:43","Seg","Supino reto com barra","2","30","10","","","kg",
"2026-05-05 16:23:43","Seg","Supino reto com barra","3","30","10","","","kg",
"2026-05-05 16:23:43","Seg","Supino inclinado com halteres","1","14","12","","","kg",
"2026-05-05 16:23:43","Seg","Supino inclinado com halteres","2","14","11","","","kg",
"2026-05-05 16:23:43","Seg","Supino inclinado com halteres","3","14","10","","","kg",
"2026-05-05 16:23:43","Seg","Desenvolvimento Máquina ","1","10","10","","","kg",
"2026-05-05 16:23:43","Seg","Desenvolvimento Máquina ","2","10","10","","","kg",
"2026-05-05 16:23:43","Seg","Desenvolvimento Máquina ","3","10","10","","","kg",
"2026-05-05 16:23:43","Seg","Elevação lateral com halteres","1","9","12","","","kg",
"2026-05-05 16:23:43","Seg","Elevação lateral com halteres","2","9","11","","","kg",
"2026-05-05 16:23:43","Seg","Elevação lateral com halteres","3","9","11","","","kg",
"2026-05-05 16:23:43","Seg","Elevação lateral com halteres","4","9","11","","","kg",
"2026-05-05 16:23:43","Seg","Tríceps pulley na polia alta","1","8","11","","","kg",
"2026-05-05 16:23:43","Seg","Tríceps pulley na polia alta","2","8","10","","","kg",
"2026-05-05 16:23:43","Seg","Tríceps pulley na polia alta","3","8","9","","","kg",
"2026-05-05 16:23:43","Seg","Tríceps pulley na polia alta","4","8","8","","","kg",
"2026-05-06 17:35:17","Ter","Remada alta com barra","1","40","10","","","kg",
"2026-05-06 17:35:17","Ter","Remada alta com barra","2","35","10","","","kg",
"2026-05-06 17:35:17","Ter","Remada alta com barra","3","35","10","","","kg",
"2026-05-06 17:35:17","Ter","Remada na polia sentado","1","11","12","","","kg",
"2026-05-06 17:35:17","Ter","Remada na polia sentado","2","11","11","","","kg",
"2026-05-06 17:35:17","Ter","Remada na polia sentado","3","11","11","","","kg",
"2026-05-06 17:35:17","Ter","Remada unilateral com halter","1","18","10","","","kg",
"2026-05-06 17:35:17","Ter","Remada unilateral com halter","2","18","10","","","kg",
"2026-05-06 17:35:17","Ter","Remada unilateral com halter","3","18","9","","","kg",
"2026-05-06 17:35:17","Ter","Remada unilateral com halter","4","18","9","","","kg",
"2026-05-06 17:35:17","Ter","Voador inverso","1","7","10","","","kg",
"2026-05-06 17:35:17","Ter","Voador inverso","2","7","10","","","kg",
"2026-05-06 17:35:17","Ter","Voador inverso","3","7","10","","","kg",
"2026-05-06 17:35:17","Ter","Voador inverso","4","7","10","","","kg",
"2026-05-06 17:35:17","Ter","Rosca direta na polia","1","7","11","","","kg",
"2026-05-06 17:35:17","Ter","Rosca direta na polia","2","7","10","","","kg",
"2026-05-06 17:35:17","Ter","Rosca direta na polia","3","7","9","","","kg",
"2026-05-06 17:35:17","Ter","Rosca direta na polia","4","7","9","","","kg",
"2026-05-07 16:52:08","Qua","Agachamento hack na máquina","1","60","10","","","kg",
"2026-05-07 16:52:08","Qua","Agachamento hack na máquina","2","60","10","","","kg",
"2026-05-07 16:52:08","Qua","Agachamento hack na máquina","3","60","10","","","kg",
"2026-05-07 16:52:08","Qua","Leg press","1","180","11","","","kg",
"2026-05-07 16:52:08","Qua","Leg press","2","180","11","","","kg",
"2026-05-07 16:52:08","Qua","Leg press","3","180","11","","","kg",
"2026-05-07 16:52:08","Qua","Leg press","4","180","11","","","kg",
"2026-05-07 16:52:08","Qua","Leg press","5","180","11","","","kg",
"2026-05-07 16:52:08","Qua","Extensão de pernas","1","65","10","","","kg",
"2026-05-07 16:52:08","Qua","Extensão de pernas","2","45","9","","","kg",
"2026-05-07 16:52:08","Qua","Extensão de pernas","3","65","10","","","kg",
"2026-05-07 16:52:08","Qua","Extensão de pernas","4","45","9","","","kg",
"2026-05-07 16:52:08","Qua","Extensão de pernas","5","65","10","","","kg",
"2026-05-07 16:52:08","Qua","Extensão de pernas","6","45","8","","","kg",
"2026-05-07 16:52:08","Qua","Flexão de pernas deitado","1","35","10","","","kg",
"2026-05-07 16:52:08","Qua","Flexão de pernas deitado","2","35","10","","","kg",
"2026-05-07 16:52:08","Qua","Flexão de pernas deitado","3","35","9","","","kg",
"2026-05-07 16:52:08","Qua","Flexão de pernas deitado","4","35","9","","","kg",
"2026-05-07 16:52:08","Qua","Panturrilha no leg press","1","100","16","","","kg",
"2026-05-07 16:52:08","Qua","Panturrilha no leg press","2","100","15","","","kg",
"2026-05-07 16:52:08","Qua","Panturrilha no leg press","3","100","14","","","kg",
"2026-05-07 16:52:08","Qua","Panturrilha no leg press","4","100","13","","","kg",
"2026-05-07 16:52:08","Qua","Panturrilha no leg press","5","100","14","","","kg",
"2026-05-11 17:05:15","Seg","Supino reto com barra","1","25","11","","","kg",
"2026-05-11 17:05:15","Seg","Supino reto com barra","2","30","10","","","kg",
"2026-05-11 17:05:15","Seg","Supino reto com barra","3","30","11","","","kg",
"2026-05-11 17:05:15","Seg","Supino inclinado com halteres","1","14","10","","","kg",
"2026-05-11 17:05:15","Seg","Supino inclinado com halteres","2","14","10","","","kg",
"2026-05-11 17:05:15","Seg","Supino inclinado com halteres","3","14","10","","","kg",
"2026-05-11 17:05:15","Seg","Desenvolvimento Máquina ","1","10","10","","","kg",
"2026-05-11 17:05:15","Seg","Desenvolvimento Máquina ","2","10","10","","","kg",
"2026-05-11 17:05:15","Seg","Desenvolvimento Máquina ","3","10","10","","","kg",
"2026-05-11 17:05:15","Seg","Elevação lateral com halteres","1","8","11","","","kg",
"2026-05-11 17:05:15","Seg","Elevação lateral com halteres","2","8","11","","","kg",
"2026-05-11 17:05:15","Seg","Elevação lateral com halteres","3","8","10","","","kg",
"2026-05-11 17:05:15","Seg","Elevação lateral com halteres","4","8","10","","","kg",
"2026-05-11 17:05:15","Seg","Tríceps pulley na polia alta","1","8","11","","","kg",
"2026-05-11 17:05:15","Seg","Tríceps pulley na polia alta","2","8","10","","","kg",
"2026-05-11 17:05:15","Seg","Tríceps pulley na polia alta","3","8","9","","","kg",
"2026-05-11 17:05:15","Seg","Tríceps pulley na polia alta","4","8","9","","","kg",
"2026-05-12 17:29:05","Ter","Remada alta com barra","1","35","11","","","kg",
"2026-05-12 17:29:05","Ter","Remada alta com barra","2","35","11","","","kg",
"2026-05-12 17:29:05","Ter","Remada alta com barra","3","35","10","","","kg",
"2026-05-12 17:29:05","Ter","Remada na polia sentado","1","11","10","","","kg",
"2026-05-12 17:29:05","Ter","Remada na polia sentado","2","11","10","","","kg",
"2026-05-12 17:29:05","Ter","Remada na polia sentado","3","11","10","","","kg",
"2026-05-12 17:29:05","Ter","Remada unilateral com halter","1","18","11","","","kg",
"2026-05-12 17:29:05","Ter","Remada unilateral com halter","2","18","11","","","kg",
"2026-05-12 17:29:05","Ter","Remada unilateral com halter","3","18","10","","","kg",
"2026-05-12 17:29:05","Ter","Remada unilateral com halter","4","18","10","","","kg",
"2026-05-12 17:29:05","Ter","Voador inverso","1","7","10","","","kg",
"2026-05-12 17:29:05","Ter","Voador inverso","2","7","10","","","kg",
"2026-05-12 17:29:05","Ter","Voador inverso","3","7","9","","","kg",
"2026-05-12 17:29:05","Ter","Voador inverso","4","7","9","","","kg",
"2026-05-12 17:29:05","Ter","Rosca direta na polia","1","7","10","","","kg",
"2026-05-12 17:29:05","Ter","Rosca direta na polia","2","7","9","","","kg",
"2026-05-12 17:29:05","Ter","Rosca direta na polia","3","7","8","","","kg",
"2026-05-12 17:29:05","Ter","Rosca direta na polia","4","7","7","","","kg",
"2026-05-13 17:09:06","Qua","Agachamento hack na máquina","1","60","10","","","kg",
"2026-05-13 17:09:06","Qua","Agachamento hack na máquina","2","60","10","","","kg",
"2026-05-13 17:09:06","Qua","Agachamento hack na máquina","3","60","10","","","kg",
"2026-05-13 17:09:06","Qua","Leg press","1","180","11","","","kg",
"2026-05-13 17:09:06","Qua","Leg press","2","180","11","","","kg",
"2026-05-13 17:09:06","Qua","Leg press","3","180","11","","","kg",
"2026-05-13 17:09:06","Qua","Leg press","4","180","11","","","kg",
"2026-05-13 17:09:06","Qua","Leg press","5","180","11","","","kg",
"2026-05-13 17:09:06","Qua","Extensão de pernas","1","65","10","","","kg",
"2026-05-13 17:09:06","Qua","Extensão de pernas","2","45","10","","","kg",
"2026-05-13 17:09:06","Qua","Extensão de pernas","3","65","10","","","kg",
"2026-05-13 17:09:06","Qua","Extensão de pernas","4","45","10","","","kg",
"2026-05-13 17:09:06","Qua","Extensão de pernas","5","65","10","","","kg",
"2026-05-13 17:09:06","Qua","Extensão de pernas","6","45","9","","","kg",
"2026-05-13 17:09:06","Qua","Flexão de pernas deitado","1","35","11","","","kg",
"2026-05-13 17:09:06","Qua","Flexão de pernas deitado","2","35","10","","","kg",
"2026-05-13 17:09:06","Qua","Flexão de pernas deitado","3","35","9","","","kg",
"2026-05-13 17:09:06","Qua","Flexão de pernas deitado","4","35","8","","","kg",
"2026-05-13 17:09:06","Qua","Panturrilha no leg press","1","100","16","","","kg",
"2026-05-13 17:09:06","Qua","Panturrilha no leg press","2","100","15","","","kg",
"2026-05-13 17:09:06","Qua","Panturrilha no leg press","3","100","14","","","kg",
"2026-05-13 17:09:06","Qua","Panturrilha no leg press","4","100","13","","","kg",
"2026-05-13 17:09:06","Qua","Panturrilha no leg press","5","100","13","","","kg",
"2026-05-14 17:26:01","Qui","Supino inclinado com halteres","1","18","12","","","kg",
"2026-05-14 17:26:01","Qui","Supino inclinado com halteres","2","18","12","","","kg",
"2026-05-14 17:26:01","Qui","Supino inclinado com halteres","3","18","12","","","kg",
"2026-05-14 17:26:01","Qui","Remada curvada com barra","1","40","11","","","kg",
"2026-05-14 17:26:01","Qui","Remada curvada com barra","2","40","10","","","kg",
"2026-05-14 17:26:01","Qui","Remada curvada com barra","3","40","10","","","kg",
"2026-05-14 17:26:01","Qui","Elevação frontal com halteres","1","8","12","","","kg",
"2026-05-14 17:26:01","Qui","Elevação frontal com halteres","2","8","11","","","kg",
"2026-05-14 17:26:01","Qui","Elevação frontal com halteres","3","8","11","","","kg",
"2026-05-14 17:26:01","Qui","Elevação unilateral na polia","1","2","10","","","kg",
"2026-05-14 17:26:01","Qui","Elevação unilateral na polia","2","2","10","","","kg",
"2026-05-14 17:26:01","Qui","Elevação unilateral na polia","3","2","9","","","kg",
"2026-05-14 17:26:01","Qui","Voador inverso","1","7","10","","","kg",
"2026-05-14 17:26:01","Qui","Voador inverso","2","7","10","","","kg",
"2026-05-14 17:26:01","Qui","Voador inverso","3","7","10","","","kg",
"2026-05-18 17:55:48","Seg","Supino reto com barra","1","30","12","","","kg",
"2026-05-18 17:55:48","Seg","Supino reto com barra","2","30","12","","","kg",
"2026-05-18 17:55:48","Seg","Supino reto com barra","3","30","11","","","kg",
"2026-05-18 17:55:48","Seg","Supino inclinado com halteres","1","14","10","","","kg",
"2026-05-18 17:55:48","Seg","Supino inclinado com halteres","2","14","10","","","kg",
"2026-05-18 17:55:48","Seg","Supino inclinado com halteres","3","14","10","","","kg",
"2026-05-18 17:55:48","Seg","Desenvolvimento Máquina ","1","10","10","","","kg",
"2026-05-18 17:55:48","Seg","Desenvolvimento Máquina ","2","10","10","","","kg",
"2026-05-18 17:55:48","Seg","Desenvolvimento Máquina ","3","10","10","","","kg",
"2026-05-18 17:55:48","Seg","Elevação lateral com halteres","1","8","12","","","kg",
"2026-05-18 17:55:48","Seg","Elevação lateral com halteres","2","8","12","","","kg",
"2026-05-18 17:55:48","Seg","Elevação lateral com halteres","3","8","12","","","kg",
"2026-05-18 17:55:48","Seg","Elevação lateral com halteres","4","8","11","","","kg",
"2026-05-18 17:55:48","Seg","Tríceps pulley na polia alta","1","8","12","","","kg",
"2026-05-18 17:55:48","Seg","Tríceps pulley na polia alta","2","8","11","","","kg",
"2026-05-18 17:55:48","Seg","Tríceps pulley na polia alta","3","8","10","","","kg",
"2026-05-18 17:55:48","Seg","Tríceps pulley na polia alta","4","8","8","","","kg",
"2026-05-20 16:40:03","Ter","Remada alta com barra","1","35","12","","","kg",
"2026-05-20 16:40:03","Ter","Remada alta com barra","2","35","12","","","kg",
"2026-05-20 16:40:03","Ter","Remada alta com barra","3","35","11","","","kg",
